image_path,image_id,class_id,class_name,original_prediction,original_confidence,original_prediction_id,bolero_prediction,bolero_confidence,bolero_prediction_id,prediction_agreement,original_correct,bolero_correct,depth_mean,depth_std,boundary_coverage,depth_path,boundary_path,thermal_path,reconstruction_path
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_15932.JPEG,n03000684_15932,n03000684,chain saw,bow,0.8528710603713989,456,bow,0.5969133377075195,456,True,False,False,0.4440796375274658,0.3273296058177948,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_15932.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_15932.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_15932.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_15932.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_15950.JPEG,n03000684_15950,n03000684,chain saw,"chain saw, chainsaw",0.9997633099555969,491,"chain saw, chainsaw",0.9973289966583252,491,True,False,False,0.5210233926773071,0.30137431621551514,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_15950.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_15950.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_15950.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_15950.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_15980.JPEG,n03000684_15980,n03000684,chain saw,"chain saw, chainsaw",0.9993964433670044,491,"chain saw, chainsaw",0.9999114274978638,491,True,False,False,0.3636065423488617,0.25938695669174194,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_15980.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_15980.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_15980.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_15980.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16072.JPEG,n03000684_16072,n03000684,chain saw,"chain saw, chainsaw",0.9999998807907104,491,"chain saw, chainsaw",0.9999891519546509,491,True,False,False,0.5931635499000549,0.2925112843513489,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16072.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16072.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16072.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16072.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16092.JPEG,n03000684_16092,n03000684,chain saw,"chain saw, chainsaw",0.9350762367248535,491,tusker,0.26634296774864197,101,False,False,False,0.32397907972335815,0.2746228575706482,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16092.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16092.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16092.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16092.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16151.JPEG,n03000684_16151,n03000684,chain saw,"chain saw, chainsaw",0.9998730421066284,491,"chain saw, chainsaw",0.9998540878295898,491,True,False,False,0.22404855489730835,0.18413209915161133,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16151.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16151.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16151.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16151.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16171.JPEG,n03000684_16171,n03000684,chain saw,"chain saw, chainsaw",0.9999984502792358,491,"chain saw, chainsaw",0.9999978542327881,491,True,False,False,0.38213154673576355,0.27890124917030334,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16171.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16171.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16171.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16171.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16242.JPEG,n03000684_16242,n03000684,chain saw,"lumbermill, sawmill",0.9329497218132019,634,"lumbermill, sawmill",0.9673758149147034,634,True,False,False,0.4439999759197235,0.2755568325519562,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16242.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16242.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16242.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16242.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16280.JPEG,n03000684_16280,n03000684,chain saw,"chain saw, chainsaw",0.9999992847442627,491,"chain saw, chainsaw",0.9999991655349731,491,True,False,False,0.5144124627113342,0.25958359241485596,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16280.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16280.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16280.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16280.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16291.JPEG,n03000684_16291,n03000684,chain saw,"chain saw, chainsaw",1.0,491,"chain saw, chainsaw",1.0,491,True,False,False,0.4829126000404358,0.26499998569488525,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16291.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16291.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16291.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16291.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16312.JPEG,n03000684_16312,n03000684,chain saw,"chain saw, chainsaw",0.3599783778190613,491,"Irish setter, red setter",0.6809564232826233,213,False,False,False,0.35575300455093384,0.24218080937862396,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16312.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16312.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16312.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16312.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16372.JPEG,n03000684_16372,n03000684,chain saw,"cliff, drop, drop-off",0.4805109202861786,972,bow,0.5527931451797485,456,False,False,False,0.4415813684463501,0.25681236386299133,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16372.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16372.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16372.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16372.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16431.JPEG,n03000684_16431,n03000684,chain saw,"chain saw, chainsaw",0.9554608464241028,491,oxygen mask,0.5007789134979248,691,False,False,False,0.49729669094085693,0.3010197579860687,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16431.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16431.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16431.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16431.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16460.JPEG,n03000684_16460,n03000684,chain saw,"chain saw, chainsaw",0.9999988079071045,491,"chain saw, chainsaw",0.9999994039535522,491,True,False,False,0.4297139048576355,0.2267003059387207,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16460.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16460.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16460.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16460.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16481.JPEG,n03000684_16481,n03000684,chain saw,"chain saw, chainsaw",0.5204631090164185,491,mousetrap,0.31709375977516174,674,False,False,False,0.46370628476142883,0.3040209710597992,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16481.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16481.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16481.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16481.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16542.JPEG,n03000684_16542,n03000684,chain saw,"chain saw, chainsaw",0.6121176481246948,491,"chain saw, chainsaw",0.8236777186393738,491,True,False,False,0.28851422667503357,0.2880440056324005,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16542.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16542.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16542.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16542.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16591.JPEG,n03000684_16591,n03000684,chain saw,"chain saw, chainsaw",0.9985325336456299,491,"chain saw, chainsaw",0.9950335025787354,491,True,False,False,0.3926514685153961,0.27302876114845276,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16591.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16591.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16591.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16591.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16611.JPEG,n03000684_16611,n03000684,chain saw,"chain saw, chainsaw",0.9999994039535522,491,"chain saw, chainsaw",0.9999991655349731,491,True,False,False,0.4511036276817322,0.28048497438430786,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16611.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16611.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16611.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16611.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16632.JPEG,n03000684_16632,n03000684,chain saw,"chain saw, chainsaw",1.0,491,"chain saw, chainsaw",0.9999990463256836,491,True,False,False,0.5298804640769958,0.2943369150161743,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16632.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16632.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16632.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16632.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16672.JPEG,n03000684_16672,n03000684,chain saw,"chain saw, chainsaw",1.0,491,"chain saw, chainsaw",1.0,491,True,False,False,0.3556379973888397,0.21511037647724152,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16672.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16672.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16672.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16672.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16691.JPEG,n03000684_16691,n03000684,chain saw,"chain saw, chainsaw",1.0,491,"chain saw, chainsaw",0.9999865293502808,491,True,False,False,0.40460214018821716,0.25032758712768555,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16691.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16691.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16691.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16691.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16782.JPEG,n03000684_16782,n03000684,chain saw,"chain saw, chainsaw",0.7916261553764343,491,"chain saw, chainsaw",0.9703155755996704,491,True,False,False,0.3842582404613495,0.3248181641101837,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16782.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16782.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16782.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16782.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16790.JPEG,n03000684_16790,n03000684,chain saw,"chain saw, chainsaw",0.9968308806419373,491,"chain saw, chainsaw",0.8963502049446106,491,True,False,False,0.4457443654537201,0.2878991961479187,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16790.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16790.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16790.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16790.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16861.JPEG,n03000684_16861,n03000684,chain saw,"chain saw, chainsaw",0.9661960601806641,491,"chain saw, chainsaw",0.8070526123046875,491,True,False,False,0.4294095039367676,0.261288046836853,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16861.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16861.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16861.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16861.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16872.JPEG,n03000684_16872,n03000684,chain saw,"chain saw, chainsaw",0.972834050655365,491,"chain saw, chainsaw",0.7029203176498413,491,True,False,False,0.5105615258216858,0.2530350685119629,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16872.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16872.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16872.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16872.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_1692.JPEG,n03000684_1692,n03000684,chain saw,"chain saw, chainsaw",0.4686093032360077,491,power drill,0.15234540402889252,740,False,False,False,0.4486325681209564,0.2915540635585785,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_1692.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_1692.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_1692.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_1692.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16972.JPEG,n03000684_16972,n03000684,chain saw,"chain saw, chainsaw",0.9999773502349854,491,"chain saw, chainsaw",0.37095165252685547,491,True,False,False,0.38614463806152344,0.2642999291419983,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16972.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16972.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16972.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16972.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_16991.JPEG,n03000684_16991,n03000684,chain saw,"chain saw, chainsaw",0.9927619099617004,491,"chain saw, chainsaw",0.9534196257591248,491,True,False,False,0.5440530180931091,0.2580593526363373,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_16991.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_16991.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_16991.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_16991.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_17082.JPEG,n03000684_17082,n03000684,chain saw,"chain saw, chainsaw",0.7539466619491577,491,"lumbermill, sawmill",0.7313018441200256,634,False,False,False,0.31200623512268066,0.29218098521232605,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_17082.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_17082.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_17082.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_17082.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_17132.JPEG,n03000684_17132,n03000684,chain saw,"parallel bars, bars",0.3302686810493469,702,"parallel bars, bars",0.1953323930501938,702,True,False,False,0.2750517427921295,0.3140067160129547,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_17132.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_17132.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_17132.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_17132.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_17140.JPEG,n03000684_17140,n03000684,chain saw,"chain saw, chainsaw",0.9983490705490112,491,"chain saw, chainsaw",0.897539496421814,491,True,False,False,0.41099312901496887,0.3104515075683594,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_17140.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_17140.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_17140.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_17140.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_17162.JPEG,n03000684_17162,n03000684,chain saw,pole,0.250728040933609,733,pole,0.23700441420078278,733,True,False,False,0.2885935306549072,0.23634232580661774,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_17162.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_17162.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_17162.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_17162.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_17182.JPEG,n03000684_17182,n03000684,chain saw,pole,0.7867607474327087,733,pole,0.5386828780174255,733,True,False,False,0.23354695737361908,0.20466890931129456,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_17182.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_17182.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_17182.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_17182.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_17192.JPEG,n03000684_17192,n03000684,chain saw,"chain saw, chainsaw",0.999947190284729,491,"chain saw, chainsaw",0.9999946355819702,491,True,False,False,0.43054869771003723,0.33804646134376526,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_17192.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_17192.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_17192.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_17192.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_17200.JPEG,n03000684_17200,n03000684,chain saw,"grocery store, grocery, food market, market",0.07357364147901535,582,fountain,0.03356235474348068,562,False,False,False,0.34248432517051697,0.29784277081489563,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_17200.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_17200.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_17200.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_17200.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_17250.JPEG,n03000684_17250,n03000684,chain saw,"chain saw, chainsaw",0.8847576975822449,491,"chain saw, chainsaw",0.5261721014976501,491,True,False,False,0.5426693558692932,0.30617961287498474,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_17250.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_17250.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_17250.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_17250.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_17261.JPEG,n03000684_17261,n03000684,chain saw,"lumbermill, sawmill",0.8438847064971924,634,"lumbermill, sawmill",0.6280227899551392,634,True,False,False,0.303228497505188,0.29498347640037537,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_17261.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_17261.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_17261.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_17261.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_17272.JPEG,n03000684_17272,n03000684,chain saw,"chain saw, chainsaw",0.9998002648353577,491,"chain saw, chainsaw",0.9998241066932678,491,True,False,False,0.38345327973365784,0.25974783301353455,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_17272.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_17272.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_17272.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_17272.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_17281.JPEG,n03000684_17281,n03000684,chain saw,"chain saw, chainsaw",0.999842643737793,491,"chain saw, chainsaw",0.9945909976959229,491,True,False,False,0.47946295142173767,0.28853651881217957,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_17281.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_17281.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_17281.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_17281.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03000684\n03000684_17330.JPEG,n03000684_17330,n03000684,chain saw,"chain saw, chainsaw",0.9970272183418274,491,"chain saw, chainsaw",0.8690124750137329,491,True,False,False,0.3431534469127655,0.26408955454826355,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03000684_17330.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03000684_17330.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03000684_17330.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03000684_17330.png
